date,USA_cli,GBR_cli,DEU_cli,CAN_cli,JPN_cli,FRA_cli,AUS_cli,USA_unrate,GBR_unrate,DEU_unrate,CAN_unrate,JPN_unrate,FRA_unrate,AUS_unrate,USA_ip,GBR_ip,DEU_ip,CAN_ip,JPN_ip,FRA_ip,AUS_ip,USA_cpi,GBR_cpi,DEU_cpi,JPN_cpi,FRA_cpi,AUS_cpi,USA_ir3m,GBR_ir3m,DEU_ir3m,CAN_ir3m,JPN_ir3m,FRA_ir3m,AUS_ir3m,USA_irlt,GBR_irlt,DEU_irlt,CAN_irlt,JPN_irlt,FRA_irlt,AUS_irlt
1991-05-01,98.45888,99.47811,99.76102,98.5639,99.40456,99.70477,98.64436,6.9,8.5,5.3,10.2,2.1,9.4,9.502418,60.47551,57.81423,105.4567,68.234665,131.23919999999998,91.57813,54.57232,4.95356,7.5,3.164265,3.4,3.259414,,5.91,11.56522,9.08,9.198,,9.2344,10.72,8.07,10.38,8.395,9.581819,6.637,8.88,10.75
1991-06-01,98.79539,99.74954,99.74133,98.91341,99.24001,99.71976,98.92827,6.9,8.6,5.4,10.5,2.1,9.5,9.555999,62.4085,57.75401,102.9617,69.339725,132.51659999999998,95.96832,53.33606,4.69592,7.7,3.651127,3.4,3.527836,,6.07,11.29844,9.06,8.8325,,9.7066,10.39,8.28,10.58,8.4075,9.9265,6.735,9.15,11.17
1991-07-01,99.05346,100.0166,99.73806,99.16307,99.08411,99.70471,99.15512,6.8,8.8,5.5,10.5,2.1,9.6,9.676767,61.13629,59.37182,107.2714,64.967405,131.6141,91.55874,59.83024,4.447853,7.5,4.839105,3.5,3.764881,,5.98,11.12976,9.15,8.76,,9.593,10.34,8.27,10.28,8.6325,9.977727,6.67,9.19,10.99
1991-08-01,99.19412,100.2571,99.74984,99.29365,98.94214,99.66681,99.32177,6.9,9.0,5.6,10.5,2.1,9.7,9.790383,62.02347,73.77213,76.88072,68.11732,120.16015,78.49422,59.38115,3.799392,7.5,4.513518,3.3,3.208161,,5.65,10.93324,9.31,8.7225,,9.5992,10.13,7.9,10.03,8.52,9.741428,6.414,9.11,10.67
1991-09-01,99.22391,100.4175,99.76815,99.31327,98.82803,99.61166,99.42833,6.9,9.0,5.7,10.3,2.1,9.8,10.03223,63.21934,64.09042,83.66694,69.69922500000001,127.29554999999999,93.05862,60.15318,3.391108,6.9,4.189947,2.7,2.642396,,5.47,10.33408,9.27,8.59,,9.4302,9.58,7.65,9.64,8.455,9.441,6.081,8.88,10.31
1991-10-01,99.17536,100.474,99.78111,99.25445,98.72792,99.54272,99.49751,7.0,9.0,5.8,10.3,2.0,9.9,9.987619,63.07949,57.95166,93.6261,69.30856,126.7629,92.35873,61.36422,2.921348,6.5,5.054396,2.7,2.718503,,5.33,10.45823,9.38,8.366,,9.325,8.97,7.53,9.72,8.3475,9.006818,5.885,8.8,9.82
1991-11-01,99.10271,100.451,99.76588,99.16734,98.62572,99.49948,99.54092,7.0,9.1,5.9,10.4,2.1,10.0,10.19798,61.56089,59.23439,93.75697,69.36144999999999,126.59264999999999,93.69527,59.77473,2.989537,6.5,5.710574,3.1,3.279169,,4.94,10.52977,9.43,7.8475,,9.5406,8.34,7.42,9.77,8.315,8.5735,5.927,8.81,9.78
1991-12-01,99.06947,100.3971,99.71561,99.10461,98.51762,99.48714,99.57949,7.3,9.2,6.0,10.3,2.1,10.1,10.47472,61.38202,58.77627,85.26225,63.858735,128.3295,92.4075,61.2633,3.064275,6.5,5.748823,2.7,3.017873,,4.47,10.84837,9.58,7.455,,10.1104,7.84,7.09,9.66,8.2125,8.4135,5.719,8.8,9.39
1992-01-01,99.12017,100.3703,99.62915,99.10183,98.40877,99.50856,99.6208,7.3,9.3,6.0,10.4,2.1,10.2,10.34637,61.04073,70.02734,97.55575,65.04627500000001,112.91380000000001,93.06114,61.98487,2.600297,6.2,5.685131,1.8,2.622378,,4.05,10.71773,9.53,7.31,,9.9822,7.45,7.03,9.46,7.9475,8.140454,5.449,8.46,10.11
1992-02-01,99.24621,100.3899,99.50763,99.17078,98.29756,99.54716,99.67704,7.4,9.3,6.1,10.5,2.0,10.3,10.40474,61.57713,57.53648,93.75697,69.98230000000001,120.14425,92.44653,62.38855,2.818991,6.3,5.805515,2.0,2.789887,,4.07,10.42031,9.61,7.2525,,10.0471,7.52,7.34,9.3,7.92,8.387,5.578,8.46,10.04
1992-03-01,99.41574,100.4307,99.34766,99.28466,98.19278,99.56593,99.75716,7.4,9.3,6.2,10.9,2.1,10.3,10.4981,62.54332,65.21276,102.3877,69.59511499999999,128.9041,93.36358,65.62807,3.185185,6.2,6.240929,2.0,2.929659,,4.25,10.67045,9.7,7.54,,10.1195,7.51,7.54,9.68,8.0275,8.745,5.531,8.59,9.89
1992-04-01,99.56934,100.4304,99.14967,99.41776,98.09303,99.55658,99.84862,7.4,9.8,6.3,10.7,2.1,10.4,10.47161,62.55508,66.06032,102.4521,69.07629,132.09195,92.40923,69.52862,3.180473,5.2,6.213873,2.4,2.834008,,4.0,10.65483,9.75,7.118,,10.0409,7.18,7.48,9.43,8.035,8.788571,5.71,8.68,9.43
1992-05-01,99.6666,100.2975,98.91169,99.53716,97.99332,99.51241,99.92039,7.6,9.8,6.4,10.9,2.1,10.5,10.6193,63.08711,59.55507,99.30227,68.64104499999999,125.193,86.18327,65.23953,3.023599,5.1,6.195965,2.0,2.839435,,3.82,10.109,9.79,6.6175,,9.9674,6.56,7.39,9.02,8.075,8.545,5.739,8.59,9.12
1992-06-01,99.69566,100.0188,98.62932,99.61114,97.89917,99.40266,99.95563,7.8,9.9,6.5,11.4,2.1,10.6,10.81055,64.26882,59.78413,97.22308,69.94374,132.25125,91.62704,68.71622,3.088235,4.6,5.873926,2.3,2.530554,,3.86,10.05078,9.75,6.0325,,10.1126,6.42,7.26,9.12,8.0675,8.238636,5.64,8.74,8.9
1992-07-01,99.68461,99.66244,98.29284,99.62821,97.79977,99.22103,99.96818,7.7,9.9,6.6,11.3,2.1,10.7,11.13829,63.70981,58.63884,102.369,64.33883,133.76195,90.23858,67.40426,3.157122,4.5,4.957507,1.7,2.208519,,3.37,10.20245,9.78,5.574,,10.2229,5.64,6.84,9.05,8.125,7.726818,5.408,8.9,8.3
1992-08-01,99.67416,99.34286,97.90862,99.59576,97.69731,98.97433,99.98826,7.6,9.9,6.8,11.7,2.2,10.8,10.72222,64.08818,75.17541,90.9855,68.428485,107.3132,82.08553,68.23685,3.147877,3.7,4.957507,1.7,2.034092,,3.31,10.4122,9.88,5.1725,,10.3892,5.73,6.59,9.35,8.04,7.2935,5.112,9.05,8.97
1992-09-01,99.70724,99.14784,97.51142,99.53531,97.60176,98.67014,100.0348,7.6,10.1,6.9,11.6,2.2,10.9,10.61636,64.68986,59.82994,93.22122,69.721475,132.1198,89.96854,67.74739,2.988338,3.7,4.957507,2.0,2.159611,,3.13,10.03729,9.5,5.038,,11.0405,5.94,6.42,9.19,7.6525,7.474286,5.021,8.75,8.94
1992-10-01,99.80778,99.10871,97.1441,99.48097,97.5264,98.31882,100.1176,7.3,10.2,7.0,11.4,2.2,10.9,11.09173,65.13615,61.52497,95.00707,70.304795,128.72135,90.30999,69.50339,3.202329,3.5,3.34728,1.1,1.920888,,3.26,8.39347,8.94,7.6375,,11.1165,5.86,6.59,8.65,7.4525,7.678095,5.015,8.44,8.86
1992-11-01,99.95344,99.20181,96.85441,99.45046,97.49036,97.9472,100.2339,7.4,10.4,7.1,12.1,2.3,11.0,11.13667,64.25379,61.06685,98.84404,71.414905,131.31455,89.81245,73.04063,3.047895,3.3,3.333333,0.7,1.63005,,3.58,7.26711,8.94,6.9325,,9.7556,5.88,6.87,8.19,7.36,7.856,4.868,8.15,9.14
1992-12-01,100.0841,99.38403,96.66895,99.45258,97.50967,97.59012,100.3643,7.4,10.5,7.2,11.7,2.3,11.1,11.21869,64.06625,74.03153,99.40423,66.71145999999999,128.6808,92.39774,75.97234,2.900653,3.2,3.32871,1.2,1.905575,,3.48,7.23132,9.04,7.9,,11.341,5.9,6.77,8.32,7.32,7.861429,4.848,8.21,8.94
1993-01-01,100.1477,99.59004,96.56855,99.47951,97.59002,97.29602,100.486,7.3,10.7,7.3,11.2,2.3,11.2,10.83388,64.65737,75.15723,86.49444,67.020555,106.8005,87.70615,76.22969,3.258508,3.0,4.551724,1.3,2.129472,,3.19,6.98363,8.59,6.9925,,12.1036,5.88,6.6,8.29,7.1325,7.969,4.723,7.97,8.6
1993-02-01,100.1308,99.80921,96.53914,99.51653,97.72484,97.11118,100.5842,7.1,10.6,7.4,11.0,2.3,11.3,11.01421,64.84092,64.91502,85.49643,72.14838,133.7966,87.73444,72.08694,3.246753,3.1,4.801097,1.4,2.04976,,3.12,6.23086,8.4,6.395,,12.0578,5.82,6.26,7.95,6.905,7.6585,4.409,7.79,7.98
1993-03-01,100.0399,100.0277,96.57818,99.55044,97.899,97.02222,100.6719,7.0,10.6,7.5,11.2,2.3,11.4,10.85901,64.9109,73.51638,99.95937,73.723215,142.9697,94.21484,75.08929,3.086863,3.2,4.644809,1.2,2.240383,,3.11,6.03193,7.98,5.61,,11.292,5.38,5.98,7.72,6.6375,7.443913,4.318,7.35,7.82
1993-04-01,99.90617,100.2361,96.6766,99.57843,98.07832,97.00614,100.765,7.1,10.5,7.5,11.6,2.3,11.6,10.7665,65.02338,65.92288,91.05475,72.22027,142.1357,87.30519,75.91684,3.225806,2.6,4.489796,0.9,2.151294,,3.09,6.02379,7.92,5.275,,9.0996,5.27,5.97,7.89,6.6775,7.468572,4.593,7.16,7.55
1993-05-01,99.75073,100.424,96.82247,99.62058,98.24074,97.05275,100.8611,7.1,10.4,7.6,11.6,2.5,11.7,10.78707,65.09522,67.15979,88.48872,71.71039999999999,126.997,82.22238,68.43869,3.221188,2.3,4.341927,0.9,1.962158,,3.1,6.04427,7.51,5.325,,7.6392,5.15,6.04,8.15,6.83,7.566,4.943,7.19,7.71
1993-06-01,99.62022,100.5829,97.00767,99.69395,98.36457,97.16386,100.967,7.0,10.4,7.7,11.7,2.5,11.8,10.99206,66.48303,65.78545,89.02678,72.92251999999999,137.6882,86.05643,74.15578,2.99572,2.2,4.330176,0.9,1.963259,,3.21,5.9517,7.6,4.88,,7.3169,5.22,5.96,7.96,6.8075,7.455454,4.836,7.01,7.37
1993-07-01,99.54929,100.7388,97.22511,99.81268,98.44598,97.34972,101.0929,6.9,10.3,7.8,11.6,2.5,11.9,10.94628,65.02258,67.34304,82.60915,67.39251999999999,148.9924,85.45158,74.61497,2.775801,2.3,4.588394,1.9,2.104672,,3.16,6.00355,7.24,4.4725,,8.0968,5.05,5.81,7.62,6.6075,7.20381,4.517,6.75,6.88
1993-08-01,99.56352,100.8904,97.47065,99.98649,98.49503,97.61389,101.2466,6.8,10.2,7.9,11.2,2.5,12.0,10.98318,65.6141,77.18008,83.79405,72.316565,105.237,82.92647,74.68057,2.76792,2.6,4.588394,1.9,2.16201,,3.14,5.91406,6.61,4.3075,,7.9281,4.78,5.68,7.07,6.3725,6.954286,4.407,6.34,6.64
1993-09-01,99.66884,100.9979,97.72582,100.2013,98.50639,97.94411,101.4382,6.7,10.3,8.0,11.5,2.6,12.2,10.74138,66.71731,68.99226,84.38128,74.459795,153.5414,87.18793,73.25256,2.689313,2.7,4.453441,1.5,2.197956,,3.12,5.95987,6.63,4.786,,7.2893,4.86,5.36,6.96,6.19,6.881429,4.016,6.14,6.84
1993-10-01,99.85534,101.0494,97.99121,100.4407,98.5097,98.32166,101.6575,6.8,10.2,8.1,11.3,2.7,12.3,10.95785,67.41235,72.56556,90.54245,74.071545,139.2598,87.59859,76.12877,2.750353,2.4,4.453441,1.3,2.094095,,3.24,5.81362,6.64,4.7375,,6.9791,4.81,5.33,6.87,5.985,6.7975,3.931,5.98,6.49
1993-11-01,100.0921,101.0477,98.28769,100.692,98.54819,98.73339,101.8839,6.6,10.3,8.2,11.2,2.7,12.4,10.94946,66.30875,74.07734,95.72141,75.25661,153.052,89.94524,76.88567,2.676056,2.1,4.166667,0.9,2.09205,,3.35,5.6076,6.31,4.3625,,6.721,4.78,5.72,6.85,5.9825,6.849048,3.762,6.03,6.81
1993-12-01,100.3541,100.9995,98.63089,100.9502,98.65613,99.17513,102.1021,6.5,10.3,8.3,11.4,2.8,12.4,10.75775,66.6066,69.81686,92.59618,69.22883999999999,138.6847,91.06937,75.53334,2.748414,2.3,4.295302,1.0,2.107173,,3.26,5.38281,6.11,4.092,,6.5189,4.82,5.77,6.4253,5.83,6.693333,3.396,5.8,6.68
1994-01-01,100.5994,100.9103,99.02734,101.2029,98.85711,99.62961,102.283,6.6,10.1,8.4,11.4,2.8,12.5,10.56904,66.64765,78.88406,89.15852000000001,70.35201,123.16909999999999,87.94907,81.99784500000001,2.524544,2.6,3.034301,1.2,1.834862,,3.15,5.44345,5.89,3.8725,,6.3185,4.81,5.75,6.3794,5.815,6.464,3.597,5.67,6.36
1994-02-01,100.7994,100.76,99.4771,101.4321,99.12111,100.0751,102.3799,6.6,9.9,8.5,11.1,2.9,12.5,10.39891,66.74451,74.07734,88.094775,74.63801000000001,147.1159,87.52957,85.74389,2.515723,2.4,3.010471,1.1,1.773099,,3.43,5.26328,5.91,3.805,,6.2992,4.8,5.97,6.7572,6.135,6.7065,4.041,5.97,7.05
1994-03-01,100.9483,100.5743,99.95103,101.6253,99.42132,100.495,102.3816,6.5,9.8,8.5,10.6,2.9,12.5,10.35408,68.05439,79.08453,99.559285,76.855415,154.82915,93.4611,91.524685,2.506964,2.2,2.872063,1.3,1.488423,,3.77,5.22758,5.84,4.206,,6.247,4.88,6.48,7.417,6.345,7.465652,4.453,6.38,7.95
1994-04-01,101.0425,100.4076,100.4172,101.7703,99.73633,100.8556,102.3277,6.4,9.7,8.6,10.9,2.8,12.5,10.06308,68.22429,70.27498,92.092845,75.95132000000001,143.21405,89.40269,82.35513,2.361111,2.4,2.734375,0.8,1.63799,,4.01,5.28981,5.59,5.8875,,6.0139,4.92,6.97,7.8401,6.607,8.08,4.093,6.69,8.44
1994-05-01,101.0845,100.296,100.8468,101.8709,100.0395,101.1314,102.2415,6.1,9.7,8.5,10.7,2.8,12.4,9.767402,68.67739,73.61922,92.24770000000001,76.62114,132.24970000000002,89.81814,88.36562,2.288488,2.4,2.860858,0.8,1.718213,,4.51,5.22727,5.2,6.285,,5.642,4.85,7.18,8.2825,6.6635,8.440476,3.984,6.98,8.79
1994-06-01,101.0804,100.2313,101.228,101.9231,100.3095,101.3384,102.1342,6.1,9.6,8.5,10.3,2.8,12.3,9.818675,70.50345,75.90981,91.476895,78.61382499999999,148.02835,92.61115,93.488575,2.493075,2.3,2.723735,0.6,1.732912,,4.52,5.18786,5.07,6.394,,5.5647,5.12,7.1,8.7105,7.052381,8.998636,4.278,7.5,9.63
1994-07-01,101.0445,100.1885,101.5559,101.9297,100.5225,101.5057,102.0033,6.1,9.5,8.5,10.1,2.9,12.3,9.632694,69.08824,69.90849,87.21599499999999,72.66005,151.0181,91.15768,90.243505,2.770083,2.1,2.451613,-0.2,1.635289,,4.73,5.26637,4.97,6.3625,,5.6413,5.41,7.3,8.533,6.896191,9.1455,4.531,7.39,9.57
1994-08-01,100.992,100.1562,101.8404,101.8765,100.6766,101.6457,101.8345,6.0,9.4,8.4,10.2,3.0,12.2,9.444799,70.33335,81.18945,86.02766,76.600455,132.24124999999998,86.1715,92.088565,2.900553,2.2,2.709677,0.0,1.621547,,4.81,5.57745,5.0,5.68,,5.5989,5.6,7.24,8.6524,7.089565,8.896363,4.778,7.65,9.36
1994-09-01,100.9238,100.0983,102.0762,101.747,100.7582,101.7496,101.6,5.9,9.3,8.4,10.1,3.0,12.1,9.353838,71.64692,73.25273,88.35478499999999,78.660265,156.8708,93.4611,93.90259,2.963474,1.9,2.583979,0.2,1.616438,,5.03,5.76811,5.07,5.6425,,5.6268,5.93,7.46,8.8959,7.515455,8.902857,4.642,8.1,10.33
1994-10-01,100.8323,100.0108,102.2351,101.5419,100.7859,101.8057,101.3007,5.8,9.1,8.3,10.0,3.0,12.1,9.092841,72.2494,70.73309,94.42667,77.20153,146.4669,92.84652,94.565345,2.608099,1.8,2.45478,0.7,1.654588,,5.51,5.9747,5.22,5.44,,5.6477,6.45,7.74,8.7797,7.5415,9.062,4.684,8.19,10.51
1994-11-01,100.6948,99.90821,102.2926,101.2605,100.7629,101.8041,100.9496,5.6,9.0,8.3,9.7,2.9,12.0,9.143226,71.33472,72.65718,92.328295,77.94191000000001,153.85275000000001,95.59676,99.07119,2.674897,2.1,2.451613,1.0,1.571038,,5.79,6.12536,5.21,5.68,,5.6119,7.16,7.96,8.6361,7.491428,9.151428,4.718,8.14,10.47
1994-12-01,100.5002,99.8025,102.2354,100.9104,100.6874,101.7384,100.5668,5.5,8.9,8.2,9.6,2.9,11.9,8.936003,72.0205,70.32079,94.815105,74.84808000000001,145.9038,94.29606,90.26366,2.674897,2.2,2.445302,0.7,1.585349,,6.29,6.42685,5.4,6.5975,,5.9482,7.95,7.81,8.5814,7.460952,9.065,4.561,8.03,10.04
1995-01-01,100.2435,99.73531,102.0711,100.5015,100.5635,101.6094,100.184,5.6,8.9,8.2,9.6,3.0,11.8,8.857544,72.12244,81.28967,89.43910500000001,73.691115,119.77935000000001,93.62167,89.55200500000001,2.804378,2.4,2.304738,0.6,1.719902,,6.24,6.63778,5.16,7.838,,5.9223,8.37,7.78,8.7349,7.595909,9.349524,4.605,8.22,10.3345
1995-02-01,99.927,99.7086,101.8385,100.0438,100.3967,101.4319,99.83032,5.4,8.9,8.1,9.6,3.0,11.8,8.823379,71.59132,74.39803,88.66741,76.104035,142.70589999999999,90.29724,90.76219499999999,2.862986,2.3,2.033037,0.2,1.742208,,6.16,6.80391,5.1,8.118,,5.8157,8.08,7.47,8.6557,7.424,8.9015,4.515,8.01,10.1465
1995-03-01,99.58177,99.71246,101.5678,99.57815,100.2156,101.2229,99.52357,5.4,8.8,8.1,9.7,3.1,11.8,8.617237,72.17097,81.79085,100.37115,79.55108,147.53925,94.65696,100.985855,2.853261,2.4,1.903553,-0.4,1.819663,,6.15,6.72554,5.07,8.314782,,8.0643,8.13,7.2,8.5938,7.277391,8.642174,4.113,8.03,10.13783
1995-04-01,99.26064,99.74893,101.2887,99.14791,100.0579,100.984,99.2826,5.8,8.8,8.1,9.5,3.1,11.8,8.267407,71.92763,70.00011,92.06042,77.93869000000001,136.23685,93.71944,85.309115,3.052917,2.3,1.901141,-0.2,1.665764,,6.11,6.73633,4.68,8.148421,,7.7796,7.89,7.06,8.4378,7.088333,8.416842,3.545,7.81,9.798823
1995-05-01,99.00693,99.81625,101.0795,98.78716,99.94415,100.6948,99.11691,5.6,8.7,8.1,9.5,3.0,11.9,8.474881,72.20734,74.26059,95.169005,77.596755,127.16760000000001,91.58801,109.64715000000001,3.186441,2.6,1.643489,0.0,1.594595,,6.02,6.77616,4.59,7.561364,,7.4723,7.7,6.63,8.1802,6.862381,8.060454,3.386,7.52,9.106087
1995-06-01,98.83786,99.89773,100.8802,98.51317,99.91435,100.3447,99.0232,5.6,8.7,8.1,9.5,3.1,11.9,8.352785,73.38364,74.85614,94.68603,78.37933000000001,138.44955,94.24161,98.17795000000001,3.04054,2.7,1.641414,0.3,1.635798,,5.9,6.71484,4.53,7.047727,,7.1956,7.55,6.17,8.1097,6.783,7.858182,3.024,7.45,8.856191
1995-07-01,98.7403,99.96262,100.6922,98.31374,99.99387,99.95872,98.97217,5.7,8.6,8.2,9.6,3.1,11.9,8.427588,72.05578,72.703,87.883715,71.773605,146.06125,90.70023,88.60238,2.762803,2.8,1.63728,0.1,1.460249,,5.77,6.87686,4.56,6.666,,6.4612,7.56,6.28,8.2613,6.862381,8.076,2.933,7.45,9.081904
1995-08-01,98.67972,100.0056,100.4983,98.16145,100.1642,99.5737,98.92894,5.7,8.6,8.3,9.5,3.2,12.0,8.320067,73.42902,82.59272,87.592715,76.6263,130.57684999999998,69.60006,100.65736,2.61745,2.7,1.381909,-0.2,1.960784,,5.77,6.87568,4.46,6.586818,,5.942,7.58,6.49,8.1169,6.746087,8.264091,3.215,7.33,9.124348
1995-09-01,98.62749,100.0213,100.2907,98.03877,100.4022,99.21052,98.87096,5.6,8.6,8.3,9.2,3.2,12.1,8.362545,73.55659,73.02367,91.40370999999999,77.912875,154.67829999999998,94.45623,91.83388500000001,2.543507,3.0,1.63728,0.2,2.008628,,5.73,6.79539,4.19,6.6875,,5.9635,7.49,6.2,7.9486,6.585238,7.9285,3.03,7.35,8.686191
1995-10-01,98.5836,100.0155,100.0688,97.95844,100.6858,98.91145,98.80679,5.5,8.6,8.4,9.3,3.2,12.1,8.575278,73.45604,76.64279,91.79254499999999,77.90416,155.89105,93.35382,92.352705,2.809365,3.0,1.513241,-0.6,1.896691,,5.79,6.81783,4.09,6.697619,,6.8688,7.47,6.04,8.0967,6.565238,7.720953,2.925,7.49,8.508636
1995-11-01,98.56274,99.99863,99.83782,97.95124,100.975,98.70438,98.77201,5.6,8.3,8.4,9.2,3.4,12.2,8.452255,73.67068,76.09306,97.127025,78.906015,160.2852,95.30088,95.181375,2.60521,2.9,1.38539,-0.7,1.963685,,5.74,6.72088,4.01,6.008095,,5.8904,7.46,5.93,7.7752,6.341818,7.47381,3.048,7.04,8.495
1995-12-01,98.57973,99.98956,99.60372,98.03019,101.2402,98.59518,98.78442,5.6,8.4,8.5,9.4,3.4,12.2,8.144584,73.7788,75.63493,95.97831,71.52621500000001,151.82665,94.34892,95.328145,2.53841,3.1,1.507538,-0.3,2.085295,,5.62,6.54985,3.94,5.895263,,5.5625,7.43,5.71,7.4926,6.074737,7.249474,2.983,6.71,8.254737
1996-01-01,98.64645,99.99599,99.38832,98.18439,101.4598,98.57991,98.82024,5.6,8.3,8.5,9.4,3.5,12.3,8.454992,73.27408,83.19412,88.92762,71.824955,127.435,93.09314,84.62095,2.727878,2.9,1.376721,-0.5,1.945786,,5.39,6.44718,3.61,5.546818,,4.6996,7.46,5.65,7.4408,5.887273,7.091818,3.12,6.47,8.112381
1996-02-01,98.77062,100.0231,99.22916,98.39069,101.627,98.61188,98.85339,5.5,8.2,8.6,9.5,3.4,12.3,8.326905,74.35626,77.74227,88.04764,76.67881,146.50335,93.04163,96.712805,2.650762,3.0,1.494396,-0.4,2.020067,,5.15,6.24554,3.35,5.222857,,4.4096,7.47,5.81,7.7618,6.204286,7.240476,3.271,6.6,8.248571
1996-03-01,98.93958,100.0543,99.14694,98.63423,101.7556,98.62686,98.86482,5.5,8.3,8.6,9.6,3.2,12.3,8.421233,74.75456,82.14534,99.755945,78.76208500000001,158.5424,94.05624,97.35574,2.840158,3.0,1.494396,-0.1,2.36063,,5.29,6.13988,3.36,5.214762,,4.2709,7.53,6.27,8.057,6.445238,7.621905,3.299,6.65,8.808095
1996-04-01,99.11787,100.0771,99.14091,98.90379,101.8792,98.5915,98.85923,5.6,8.3,8.7,9.3,3.4,12.3,8.578298,74.96449,80.12447,98.094015,77.832145,144.4161,93.19144,90.247485,2.896642,2.8,1.368159,0.2,2.357799,,5.36,6.08452,3.33,5.008572,,3.9982,7.57,6.51,8.0602,6.377,7.699524,3.301,6.51,8.873684
1996-05-01,99.28434,100.0717,99.19005,99.17248,101.9783,98.49984,98.85735,5.6,8.3,8.8,9.2,3.4,12.4,8.414492,75.39633,77.32996,96.81133,77.984815,136.02115,92.08126,101.94605,2.890933,2.8,1.492537,0.2,2.420857,,5.36,6.11651,3.29,4.809091,,3.9046,7.55,6.74,8.0871,6.446,7.768182,3.388,6.47,8.832174
1996-06-01,99.41912,100.0612,99.27892,99.415,102.0537,98.36765,98.87067,5.3,8.2,8.8,9.8,3.4,12.4,8.25449,76.42656,77.32996,95.304665,78.918965,147.78095000000002,94.29633,102.45116,2.754098,2.8,1.490683,0.0,2.301144,,5.46,5.93477,3.39,4.849,,3.9671,7.57,6.91,8.054,6.558948,7.8095,3.252,6.56,8.931579
1996-07-01,99.51306,100.0697,99.40033,99.6168,102.1156,98.22366,98.90522,5.5,8.1,8.9,9.7,3.4,12.4,8.568338,75.11546,77.92551,96.383815,74.164395,148.6169,92.58523,95.975835,2.95082,2.7,1.363073,0.4,2.305437,,5.53,5.82167,3.38,4.732727,,3.8392,7.56,6.87,7.9162,6.478696,7.711818,3.294,6.49,8.629565
1996-08-01,99.58732,100.1042,99.53766,99.78989,102.1381,98.08758,98.96542,5.1,8.1,9.0,9.4,3.3,12.4,8.722149,77.11673,83.69529,93.41855000000001,78.2076,133.14544999999998,69.17464,96.95390499999999,2.877698,2.7,1.363073,0.2,1.618037,,5.4,5.83647,3.29,4.267619,,3.9608,6.92,6.64,7.8219,6.302273,7.305714,3.209,6.41,8.04
1996-09-01,99.65799,100.1569,99.67772,99.94739,102.1247,97.97978,99.04884,5.2,8.1,9.1,9.9,3.3,12.5,8.576069,77.71114,73.75666,99.19821999999999,79.94665499999999,156.86335,94.75588,92.47351499999999,3.002611,2.7,1.363073,0.0,1.559403,,5.51,5.86365,3.12,4.0785,,3.7494,6.91,6.83,7.8151,6.226666,7.3385,2.928,6.29,8.003333
1996-10-01,99.73016,100.2184,99.8042,100.1058,102.0641,97.91576,99.15034,5.2,8.0,9.2,9.9,3.4,12.5,8.759649,77.67466,81.68207,97.75017,79.919595,160.13094999999998,93.77811,96.46362500000001,2.992843,3.0,1.614907,0.5,1.716172,,5.41,6.01953,3.12,3.516818,,3.5144,6.7,6.53,7.5413,6.008636,6.644546,2.8,5.98,7.550435
1996-11-01,99.81215,100.2732,99.9055,100.2813,101.9492,97.91351,99.25215,5.4,7.8,9.3,9.9,3.3,12.5,8.470903,78.38904,76.78023,98.85173499999999,81.92282,160.8259,94.79769,94.6434,3.255208,3.1,1.490683,0.5,1.543332,,5.38,6.38579,3.19,3.0195,,3.4691,6.45,6.2,7.5952,5.859524,6.135,2.759,5.83,7.156667
1996-12-01,99.90023,100.3367,99.99892,100.4596,101.8034,97.98312,99.34595,5.4,7.7,9.4,9.7,3.4,12.5,8.630779,77.74282,76.96347,98.945915,74.953755,159.33705,95.07854,94.08448000000001,3.322476,2.8,1.485149,0.6,1.660517,,5.44,6.43164,3.23,3.1225,,3.4446,6.13,6.3,7.5716,5.79,6.392,2.597,5.75,7.324
1997-01-01,100.0035,100.425,100.1017,100.6361,101.6389,98.11482,99.43825,5.3,7.5,9.5,9.5,3.3,12.5,8.565956,77.12839,85.75724,98.241125,74.628585,122.40435,93.26507,90.10959,3.044041,2.6,2.098765,0.6,1.763854,,5.43,6.41491,3.14,3.152727,,3.3532,5.82,6.58,7.5552,5.804091,6.632727,2.632,5.69,7.459048
1997-02-01,100.1301,100.539,100.2095,100.8052,101.4726,98.30257,99.52116,5.2,7.3,9.5,9.5,3.4,12.5,8.70282,79.88467,81.12811500000001,96.44518,78.519015,140.71165,92.07679,100.08311,3.034216,2.4,1.595092,0.6,1.586677,,5.37,6.28848,3.19,3.116,,3.3303,5.91,6.42,7.1962,5.5445,6.3035,2.583,5.45,7.394
1997-03-01,100.2667,100.6629,100.3281,100.975,101.3061,98.50716,99.60191,5.2,7.2,9.6,9.3,3.3,12.5,8.592477,81.04198,83.35541,99.69492,80.209585,147.9692,90.02993,100.37405000000001,2.761721,2.2,1.595092,0.5,1.016287,,5.53,6.30413,3.26,3.2175,,3.3646,6.05,6.69,7.4544,5.715263,6.5395,2.524,5.67,7.899474
1997-04-01,100.4086,100.7902,100.452,101.1574,101.1413,98.71111,99.70236,5.1,7.2,9.7,9.4,3.2,12.4,8.568422,81.00691,85.63818,98.17622,80.68101,112.74234999999999,98.15255,100.98263,2.495202,2.1,1.472393,1.9,0.937012,,5.71,6.45437,3.23,3.460454,,3.3996,6.04,6.89,7.638,5.866818,6.784545,2.382,5.81,7.92381
